name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_year,tweet_month,tweet_day,tweet_hour,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,11,6,14,"Stevens researcher Stephanie Lee engineers green, portable, affordable power sources for a brighter future.
https://t.co/1d8D1vi4ZY",,,Twitter Web Client,,True,False,6,12,,0,https://t.co/1d8D1vi4ZY,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,10,24,15,"Mark your calendars! On Sunday, the @HobokenMuseum presents a lecture by Stevens Dir. of Technology Commercializati... https://t.co/nxOTC3RZbv",,,Twitter Web Client,,True,False,3,14,,0,https://t.co/nxOTC3RZbv,1,HobokenMuseum,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,10,22,19,Show your Stevens pride this Halloween by carving a Stevens themed pumpkin! We've created a few spooky and not-so-s... https://t.co/FQTxTPhVqg,,,Twitter Web Client,,True,False,4,18,,0,https://t.co/FQTxTPhVqg,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,10,17,17,Stevens researchers &amp; colleagues have modeled how toxic proteins spread throughout the brain to reproduce the atrop... https://t.co/9Rk2it4w93,,,Twitter Web Client,,True,False,4,18,,0,https://t.co/9Rk2it4w93,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,10,17,17,"Stevens researchers hope to improve the odds and pave the way for more effective breast cancer medications, treatme... https://t.co/YygR9lmkrM",,,Twitter Web Client,,True,False,5,10,,0,https://t.co/YygR9lmkrM,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,10,17,14,"Did you miss out on TEDx at Stevens last month? No problem. We captured the full event on video.  
https://t.co/oaqF6fSceQ",,,Twitter Web Client,,True,False,0,5,,0,https://t.co/oaqF6fSceQ,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,10,2,16,We sat down with Slipknot drummer and Stevens alum Jay Weinberg to talk about life behind the mask.... https://t.co/xoCKHB4L6D,,,Twitter Web Client,,True,False,5,14,,0,https://t.co/xoCKHB4L6D,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,9,24,14,"RT @NJSymphony: Join us for our Opening Night Celebration on 10/5, as we honor Dr. Nariman Farvardin for his leadership as President of @Fo...",,,Twitter for Android,,True,True,1,0,,0,,0,NJSymphony,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,9,14,18,An exceptional group of Stevens professors and staff captivated a standing-room only crowd in DeBaun Auditorium yes... https://t.co/XQZhWKrWoK,,,Twitter Web Client,,True,False,6,15,,0,https://t.co/XQZhWKrWoK,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,9,13,15,"Stevens-Texas A&amp;M team demonstrate promising new material for dressings, grafts that can deliver antibiotics and he... https://t.co/ARY7A1M65x",,,Twitter Web Client,,True,False,5,15,,0,https://t.co/ARY7A1M65x,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,9,12,19,RT @StevensTEDx18: It's almost time!  We are ready! @FollowStevens @StevensStudents Watch party in Babbio 122 4-6 pm with food. Join is for...,,,Twitter Web Client,,True,True,2,0,,0,,0,"StevensTEDx18, FollowStevens, StevensStudents",3,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,9,12,18,Dr. Elizabeth Fassman-Beck's focus on mitigating the effects of stormwater runoff is making major strides for the H... https://t.co/r6HUfp8Wfi,,,Twitter Web Client,,True,False,4,16,,0,https://t.co/r6HUfp8Wfi,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,9,12,18,"Don't forget to join via livestream at 4PM EST! 
https://t.co/V7NERfDb7E",,,Twitter Web Client,,True,False,0,5,,0,https://t.co/V7NERfDb7E,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,9,11,15,"Today we remember those who lost their lives on September 11, 2001. Our thoughts are with all whose lives were impa... https://t.co/ZYi9Y9vXBf",,,Twitter Web Client,,True,False,6,40,,0,https://t.co/ZYi9Y9vXBf,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,9,10,18,"Don't miss the final night of Vault Allure, an experience music and art festival by @BellLabs in collaboration with... https://t.co/VRK5T14vV1",,,Twitter Web Client,,True,False,4,6,,0,https://t.co/VRK5T14vV1,1,BellLabs,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,9,10,15,RT @weickenmeierlab: Together with @kurtlab_stevens we showed that brain stiffens immediately post-mortem. There is lots more to learn abou...,,,Twitter for Android,,True,True,2,0,,0,,0,"weickenmeierlab, kurtlab_stevens",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,9,10,14,Stevens researcher uncovers relationship between overconfident leaders and shareholder legal actions leading to bet... https://t.co/lYo1P1uewY,,,Twitter Web Client,,True,False,2,7,,0,https://t.co/lYo1P1uewY,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,9,10,13,"A Stevens research team, working with Sloan Kettering and the University of Illinois, has developed a new class of... https://t.co/QrVzjdMiVN",,,Twitter Web Client,,True,False,6,26,,0,https://t.co/QrVzjdMiVN,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,29,19,Stevens is proud to welcome Hoboken Mayor Ravi Bhalla at Convocation this afternoon! https://t.co/8olhUUBDsr,,,Twitter for Android,,True,False,4,26,,0,https://t.co/8olhUUBDsr,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,28,15,Stevens ranks #2 on Niche's 2019 list of Best Colleges in New Jersey!  https://t.co/MWu3T19ro8,,,Twitter Web Client,,True,False,22,63,,0,https://t.co/MWu3T19ro8,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,28,1,RT @StevensTEDx18: @FollowStevens @StevensStudents Want to know more about green infrastructure? Tune in for Elizabeth Fassman-Beck's talk...,,,Twitter for Android,,True,True,3,0,,0,,0,"StevensTEDx18, FollowStevens, StevensStudents",3,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,26,20,"Today, Stevens joins in celebrating Women's Equality Day. Stevens remains committed to the equality of opportunity... https://t.co/FRIql2nucH",,,Twitter Web Client,,True,False,10,29,,0,https://t.co/FRIql2nucH,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,22,14,"""The education here is second to none, and I know that I'll be able to take what I've learned here and apply it to... https://t.co/13YcnWfFyC",,,Twitter Web Client,,True,False,2,20,,0,https://t.co/13YcnWfFyC,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,20,13,RT @nfarvardin: Martini and I had a great time at the Student Move-In Day this past weekend. @FollowStevens https://t.co/ZeIS5SvRKe,,,Twitter for Android,,True,True,5,0,,0,,0,"nfarvardin, FollowStevens",2,photo,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,15,23,RT @StevensDucks: .@gomacsports Welcomes Stevens Institute of Technology Back in 2019-20 #AllRise #d3sports  https://t.co/w90x23IFHL,,,Twitter for Android,,True,True,21,0,"AllRise, d3sports",2,https://t.co/w90x23IFHL,1,"StevensDucks, gomacsports",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,9,17,"This summer, more than 120 Stevens students studied abroad in 21 countries - with some focusing on critical topics,... https://t.co/Wr4UTQOIxk",,,Twitter Web Client,,True,False,2,18,,0,https://t.co/Wr4UTQOIxk,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,9,1,"RT @chieftgriffin: Stevens Police Officer ""Junior"" Velez making some new friends at Hoboken National Night Out https://t.co/ajCl2AaqRb",,,Twitter for Android,,True,True,3,0,,0,,0,chieftgriffin,1,photo,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,8,18,RT @StevensTEDx18: Already preparing for a great event! Join us for TEDx at Stevens! @FollowStevens @StevensStudents https://t.co/U1YDA7bXtW,,,Twitter Web Client,,True,True,4,0,,0,https://t.co/U1YDA7bXtW,1,"StevensTEDx18, FollowStevens, StevensStudents",3,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,8,18,"With nearly 80 local children already moving through its math circles, Stevens is helping form a positive perceptio... https://t.co/TuKj88mnm7",,,Twitter Web Client,,True,False,0,9,,0,https://t.co/TuKj88mnm7,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,3,17,"With a career at @NASA that spans more than three decades, Ron Cobbs M.Eng. '12 shares the inspiration behind his d... https://t.co/pNoO8RsnVK",,,Twitter Web Client,,True,False,1,8,,0,https://t.co/pNoO8RsnVK,1,NASA,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,8,3,17,The Society of Women Engineers (SWE) at Stevens was recently recognized with a Wow! Innovation Challenge award for... https://t.co/wAQOLHMFwB,,,Twitter Web Client,,True,False,1,9,,0,https://t.co/wAQOLHMFwB,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,7,25,20,"RT @scwLibrary: Bringing you the hits from 1881 and beyond. 

#journalofthechemicalsociety #chemistry #scwlibrary #stevens #library @Follow...",,,Twitter for Android,,True,True,3,0,"journalofthechemicalsociety, chemistry, scwlibrary, stevens, library",5,,0,scwLibrary,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,7,24,18,RT @kurtlab_stevens: Painting our impact pendulum in @FollowStevens colors! https://t.co/EALzFX6LEz,,,Twitter for Android,,True,True,1,0,,0,,0,"kurtlab_stevens, FollowStevens",2,photo,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,7,23,17,It's not unusual to hear young graduates talking about their desire to land positions at companies like VaynerMedia... https://t.co/PrvtiG8qha,,,Twitter Web Client,,True,False,0,8,,0,https://t.co/PrvtiG8qha,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,7,23,16,Researchers at Stevens are developing algorithms that teach robots to adapt to constantly changing underwater dynam... https://t.co/UPtJE7YiEr,,,Twitter Web Client,,True,False,4,23,,0,https://t.co/UPtJE7YiEr,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,7,16,19,"Among the nation's top colleges and universities, Stevens is ranked No. 2 for the smallest gender gap in earnings a... https://t.co/l3WyWTWtNB",,,Twitter Web Client,,True,False,27,64,,0,https://t.co/l3WyWTWtNB,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,7,12,17,People who work/study from cafes may be onto something! Stevens-led study finds coffee-like scents appear to improv... https://t.co/63VMzLPplx,,,Twitter Web Client,,True,False,3,30,,0,https://t.co/63VMzLPplx,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,7,5,15,RT @StevensConnects: @FollowStevens Professors Yu-Dong Yao &amp; Dov Kruger organized an Artificial Intelligence Bootcamp for high school and c...,,,Twitter for Android,,True,True,3,0,,0,,0,"StevensConnects, FollowStevens",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,7,2,15,"In his end of semester address, President Farvardin sums up the success of the university by noting ""the future of... https://t.co/nSTt5GRk2N",,,Twitter Web Client,,True,False,2,18,,0,https://t.co/nSTt5GRk2N,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,6,29,15,"Games for Change ""empowers game creators and social innovators  to drive real world impact through games"".  Prof. A... https://t.co/brMoedyeRQ",,,Twitter Web Client,,True,False,3,11,,0,https://t.co/brMoedyeRQ,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,6,27,18,"ICYMI: MiraView, a company created by a group of business students at Stevens aims to provide behavioral healthcare... https://t.co/sCmCtHL0DJ",,,Twitter Web Client,,True,False,1,8,,0,https://t.co/sCmCtHL0DJ,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,6,27,17,"It's no secret that social media can heavily influence people to buy new products, try a new workout or even dine a... https://t.co/2NZcpu0oFR",,,Twitter Web Client,,True,False,2,6,,0,https://t.co/2NZcpu0oFR,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,6,22,18,RT @PSEGNews: We're #PSEGproud to partner with @FollowStevens  to spark the next generation of innovators. Check out how our grant helped S...,,,Twitter for Android,,True,True,3,0,PSEGproud,1,,0,"PSEGNews, FollowStevens",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,6,15,11,RT @RaviBhalla: Proud to cut the ribbon to officially open the #Babbio Garage with @FollowStevens. Another great milestone in continuing @S...,,,Twitter for Android,,True,True,7,0,Babbio,1,,0,"RaviBhalla, FollowStevens",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,6,14,19,"RT @RaviBhalla: Proud to join @FollowStevens as together we host a Leadership Roundtable on how to drive business, innovation, &amp; technology...",,,Twitter for Android,,True,True,10,0,,0,,0,"RaviBhalla, FollowStevens",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,6,14,12,The PNC American Flag balloon is being inflated on the Stevens campus this morning. It's the largest free-flying Am... https://t.co/1dgkCSwRi2,,,Twitter for Android,,True,False,17,67,,0,https://t.co/1dgkCSwRi2,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,6,8,17,Congrats to Stevens junior Charlie Ruegger for being selected by the @Yankees in the @MLBDraft on Wednesday!... https://t.co/lW3zTBoLTt,,,Twitter Web Client,,True,False,14,54,,0,https://t.co/lW3zTBoLTt,1,"Yankees, MLBDraft",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,6,5,16,"Alumnus Richard F. Harries '58 and his wife, Carol, have given one of the largest single gifts in Stevens' 148-year... https://t.co/unDPm8X13K",,,Twitter Web Client,,True,False,9,44,,0,https://t.co/unDPm8X13K,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,6,2,12,A New Jersey real estate sign lost during Hurricane Sandy just washed ashore in France. Stevens researcher and phys... https://t.co/L6fqaJh9ab,,,Twitter for Android,,True,False,14,35,,0,https://t.co/L6fqaJh9ab,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,30,14,"Researchers from Stevens &amp; University of Auckland, have developed an imaging technique that captures the brain in m... https://t.co/EFvUTgaqPg",,,Twitter Web Client,,True,False,10,36,,0,https://t.co/EFvUTgaqPg,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,29,15,The Stevens student trading team competing in CNBC's @PowerLunch Stock Draft visited the network's studio last week... https://t.co/TVx1G4aOEq,,,Twitter Web Client,,True,False,3,7,,0,https://t.co/TVx1G4aOEq,1,PowerLunch,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,29,14,Governor Phil Murphy announced STEM loan forgiveness plan at Stevens this morning. Watch it here: https://t.co/oQfVvbyxpu,,,Twitter Web Client,,True,False,5,10,,0,https://t.co/oQfVvbyxpu,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,29,14,"""New Jersey's innovation economy started here in Hoboken, with the Stevens family."" - Nariman Farvardin in welcomin... https://t.co/F7ixCwM0UI",,,Twitter for Android,,True,False,3,7,,0,https://t.co/F7ixCwM0UI,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,29,14,We are pleased to welcome Governor Phil Murphy to Stevens today to discuss initiatives associated with his goal for... https://t.co/Q3Xkf1fgUl,,,Twitter for Android,,True,False,2,17,,0,https://t.co/Q3Xkf1fgUl,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,25,13,"At the 146th Commencement ceremonies on Wednesday, the Class of 2018 arrived as students and left as alumni. Check... https://t.co/5DoSDIdCUG",,,Twitter Web Client,,True,False,1,12,,0,https://t.co/5DoSDIdCUG,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,24,0,RT @StevensWBBALL: Congratulations to our amazing Class of 2018! #ducksforlife  https://t.co/eIn8XBpUMo,,,Twitter for Android,,True,True,5,0,ducksforlife,1,,0,StevensWBBALL,1,photo,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,24,0,RT @jerseyjournal: Great pix from today's @FollowStevens graduation ceremonies. Congrats to all the grads! https://t.co/xFSRNuPMEl https://...,,,Twitter for Android,,True,True,2,0,,0,https://t.co/xFSRNuPMEl,1,"jerseyjournal, FollowStevens",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,23,20,Our Graduate Commencement Ceremony is underway! Visit https://t.co/4oWM6Rjok2 to watch the live stream of the event. https://t.co/oBG9zbsF0N,,,Twitter for Android,,True,False,4,11,,0,https://t.co/4oWM6Rjok2,1,,0,photo,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,23,16,"RT @SenatorMenendez: Full of #StevensPride as the @FollowStevens Class of 2018 graduates today! You are the future of innovation, and make...",,,Twitter for Android,,True,True,7,0,StevensPride,1,,0,"SenatorMenendez, FollowStevens",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,23,16,RT @Stevens_Online: Congratulations to the Class of 2018! You did it  #stevensgrad2018 #stevensducks2018 #stevenspride #stevensclassof20...,,,Twitter for Android,,True,True,4,0,"stevensgrad2018, stevensducks2018, stevenspride",3,,0,Stevens_Online,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,23,16,"RT @gauravsabnis: The perfect blend of wisdom, inspiration and humor by Commencement Speaker Dr. Roger Ferguson, CEO of @TIAA and former Vi...",,,Twitter for Android,,True,True,2,0,,0,,0,"gauravsabnis, TIAA",2,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,23,14,Congratulations to the Class of 2018! For information about today's Commencement ceremonies and how to watch the li... https://t.co/qm1ANphKyP,,,Twitter for Android,,True,False,5,19,,0,https://t.co/qm1ANphKyP,1,,0,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,22,15,RT @njtechwkly: Stevens Institute for Artificial Intelligence Encourages AI Experts from Various Fields to Collaborate https://t.co/Y1Cnu64...,,,Twitter Web Client,,True,True,3,0,,0,,0,njtechwkly,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,21,19,"We're honored to have Roger Ferguson Jr., president and CEO of @TIAA, deliver the Commencement address on May 23. F... https://t.co/keM6XANR4s",,,Twitter Web Client,,True,False,3,16,,0,https://t.co/keM6XANR4s,1,TIAA,1,,
Stevens,FollowStevens,9295,228,938,3408,True,False,"Hoboken, NJ",,7330,"Stevens Institute of Technology, the Innovation University®, is a premier, private research university in Hoboken, N.J., just minutes from New York City.",True,False,2018,5,21,14,"We'd love to #ShareaCoke, Nick! https://t.co/dht0tlbpNl",,,Twitter Web Client,,True,False,1,10,ShareaCoke,1,https://t.co/dht0tlbpNl,1,,0,,
